"Ano","Trimestre","unidade_da_federacao","nivel_instrucao_mais_elevado_alcancado_5_anos_ou_mais_de_idade","peso","total_ponderado","percentual"
2012,4,"Acre","Fundamental incompleto ou equivalente",302900.77376863,702331.33240915,43.1279
2012,4,"Acre","Médio completo ou equivalente",117377.39539954,702331.33240915,16.7125
2012,4,"Acre","Sem instrução e menos de 1 ano de estudo",104199.03170095,702331.33240915,14.8362
2012,4,"Acre","Fundamental completo ou equivalente",66296.99719629,702331.33240915,9.4396
2012,4,"Acre","Superior completo",45849.80499653,702331.33240915,6.5282
2012,4,"Acre","Médio incompleto ou equivalente",41379.98072841,702331.33240915,5.8918
2012,4,"Acre","Superior incompleto ou equivalente",24327.3486188,702331.33240915,3.4638
2012,4,"Alagoas","Fundamental incompleto ou equivalente",1385081.13196936,2887609.33386852,47.9664
2012,4,"Alagoas","Sem instrução e menos de 1 ano de estudo",451658.27312622,2887609.33386852,15.6413
2012,4,"Alagoas","Médio completo ou equivalente",430191.75408421,2887609.33386852,14.8979
2012,4,"Alagoas","Fundamental completo ou equivalente",264145.67410316,2887609.33386852,9.1476
2012,4,"Alagoas","Médio incompleto ou equivalente",173190.96421795,2887609.33386852,5.9977
2012,4,"Alagoas","Superior completo",115029.55897754,2887609.33386852,3.9836
2012,4,"Alagoas","Superior incompleto ou equivalente",68311.97739008,2887609.33386852,2.3657
2012,4,"Amapá","Fundamental incompleto ou equivalente",259395.47881424,641264.7357648,40.4506
2012,4,"Amapá","Médio completo ou equivalente",136554.37355685,641264.7357648,21.2945
2012,4,"Amapá","Sem instrução e menos de 1 ano de estudo",69039.47056938,641264.7357648,10.7661
2012,4,"Amapá","Médio incompleto ou equivalente",54981.37456362,641264.7357648,8.5739
2012,4,"Amapá","Fundamental completo ou equivalente",52029.93909376,641264.7357648,8.1136
2012,4,"Amapá","Superior completo",44971.90848316,641264.7357648,7.013
2012,4,"Amapá","Superior incompleto ou equivalente",24292.19068379,641264.7357648,3.7882
2012,4,"Amazonas","Fundamental incompleto ou equivalente",1403896.016779,3212193.74412319,43.7052
2012,4,"Amazonas","Médio completo ou equivalente",707115.01599644,3212193.74412319,22.0135
2012,4,"Amazonas","Sem instrução e menos de 1 ano de estudo",351228.34262044,3212193.74412319,10.9342
2012,4,"Amazonas","Fundamental completo ou equivalente",251114.22806349,3212193.74412319,7.8175
2012,4,"Amazonas","Médio incompleto ou equivalente",210194.69950091,3212193.74412319,6.5436
2012,4,"Amazonas","Superior completo",179841.73546732,3212193.74412319,5.5987
2012,4,"Amazonas","Superior incompleto ou equivalente",108803.70569559,3212193.74412319,3.3872
2012,4,"Bahia","Fundamental incompleto ou equivalente",6036287.6429311,13169144.6404102,45.8366
2012,4,"Bahia","Médio completo ou equivalente",2616534.4342333,13169144.6404102,19.8687
2012,4,"Bahia","Sem instrução e menos de 1 ano de estudo",1847087.42918275,13169144.6404102,14.0259
2012,4,"Bahia","Fundamental completo ou equivalente",872076.86389171,13169144.6404102,6.6221
2012,4,"Bahia","Médio incompleto ou equivalente",842115.02182744,13169144.6404102,6.3946
2012,4,"Bahia","Superior completo",644618.6415761,13169144.6404102,4.8949
2012,4,"Bahia","Superior incompleto ou equivalente",310424.60676781,13169144.6404102,2.3572
2012,4,"Ceará","Fundamental incompleto ou equivalente",3328287.07207329,7980169.81988752,41.707
2012,4,"Ceará","Médio completo ou equivalente",1543782.28725966,7980169.81988752,19.3452
2012,4,"Ceará","Sem instrução e menos de 1 ano de estudo",1179817.89913212,7980169.81988752,14.7844
2012,4,"Ceará","Fundamental completo ou equivalente",781513.33469404,7980169.81988752,9.7932
2012,4,"Ceará","Médio incompleto ou equivalente",510715.09759978,7980169.81988752,6.3998
2012,4,"Ceará","Superior completo",419109.64922743,7980169.81988752,5.2519
2012,4,"Ceará","Superior incompleto ou equivalente",216944.4799012,7980169.81988752,2.7185
2012,4,"Distrito Federal","Fundamental incompleto ou equivalente",761994.72388345,2520998.42789543,30.2259
2012,4,"Distrito Federal","Médio completo ou equivalente",616730.26714741,2520998.42789543,24.4637
2012,4,"Distrito Federal","Superior completo",488877.13104485,2520998.42789543,19.3922
2012,4,"Distrito Federal","Fundamental completo ou equivalente",194449.9819994,2520998.42789543,7.7132
2012,4,"Distrito Federal","Superior incompleto ou equivalente",160235.75354314,2520998.42789543,6.356
2012,4,"Distrito Federal","Médio incompleto ou equivalente",151486.31153062,2520998.42789543,6.009
2012,4,"Distrito Federal","Sem instrução e menos de 1 ano de estudo",147224.25874656,2520998.42789543,5.8399
2012,4,"Espírito Santo","Fundamental incompleto ou equivalente",1370120.51123369,3463155.96438042,39.5628
2012,4,"Espírito Santo","Médio completo ou equivalente",806325.82172012,3463155.96438042,23.283
2012,4,"Espírito Santo","Fundamental completo ou equivalente",359812.68055646,3463155.96438042,10.3897
2012,4,"Espírito Santo","Sem instrução e menos de 1 ano de estudo",321512.05603703,3463155.96438042,9.2838
2012,4,"Espírito Santo","Superior completo",280617.51127925,3463155.96438042,8.1029
2012,4,"Espírito Santo","Médio incompleto ou equivalente",199245.42718329,3463155.96438042,5.7533
2012,4,"Espírito Santo","Superior incompleto ou equivalente",125521.95637058,3463155.96438042,3.6245
2012,4,"Goiás","Fundamental incompleto ou equivalente",2317986.52466059,5926329.98056354,39.1134
2012,4,"Goiás","Médio completo ou equivalente",1280572.95583788,5926329.98056354,21.6082
2012,4,"Goiás","Fundamental completo ou equivalente",574686.20650852,5926329.98056354,9.6972
2012,4,"Goiás","Sem instrução e menos de 1 ano de estudo",556977.72031238,5926329.98056354,9.3984
2012,4,"Goiás","Superior completo",483759.77733272,5926329.98056354,8.1629
2012,4,"Goiás","Médio incompleto ou equivalente",463404.16965995,5926329.98056354,7.8194
2012,4,"Goiás","Superior incompleto ou equivalente",248942.6262515,5926329.98056354,4.2006
2012,4,"Maranhão","Fundamental incompleto ou equivalente",2862106.92097966,6078160.08264503,47.0884
2012,4,"Maranhão","Médio completo ou equivalente",1063543.36275599,6078160.08264503,17.4978
2012,4,"Maranhão","Sem instrução e menos de 1 ano de estudo",900890.7387582,6078160.08264503,14.8218
2012,4,"Maranhão","Fundamental completo ou equivalente",554459.17929422,6078160.08264503,9.1222
2012,4,"Maranhão","Médio incompleto ou equivalente",390187.94638261,6078160.08264503,6.4195
2012,4,"Maranhão","Superior completo",187783.94774894,6078160.08264503,3.0895
2012,4,"Maranhão","Superior incompleto ou equivalente",119187.98672541,6078160.08264503,1.9609
2012,4,"Mato Grosso","Fundamental incompleto ou equivalente",1121325.65602001,2898641.35277193,38.6845
2012,4,"Mato Grosso","Médio completo ou equivalente",594599.92481091,2898641.35277193,20.5131
2012,4,"Mato Grosso","Fundamental completo ou equivalente",339290.21150073,2898641.35277193,11.7051
2012,4,"Mato Grosso","Sem instrução e menos de 1 ano de estudo",292428.21382337,2898641.35277193,10.0885
2012,4,"Mato Grosso","Superior completo",242915.21131777,2898641.35277193,8.3803
2012,4,"Mato Grosso","Médio incompleto ou equivalente",197879.3710705,2898641.35277193,6.8266
2012,4,"Mato Grosso","Superior incompleto ou equivalente",110202.76422864,2898641.35277193,3.8019
2012,4,"Mato Grosso do Sul","Fundamental incompleto ou equivalente",1037568.45460003,2279501.59251078,45.5173
2012,4,"Mato Grosso do Sul","Médio completo ou equivalente",392696.1431975,2279501.59251078,17.2273
2012,4,"Mato Grosso do Sul","Fundamental completo ou equivalente",224588.27641976,2279501.59251078,9.8525
2012,4,"Mato Grosso do Sul","Sem instrução e menos de 1 ano de estudo",192433.99821277,2279501.59251078,8.4419
2012,4,"Mato Grosso do Sul","Superior completo",176256.35600126,2279501.59251078,7.7322
2012,4,"Mato Grosso do Sul","Médio incompleto ou equivalente",145974.78627085,2279501.59251078,6.4038
2012,4,"Mato Grosso do Sul","Superior incompleto ou equivalente",109983.57780861,2279501.59251078,4.8249
2012,4,"Minas Gerais","Fundamental incompleto ou equivalente",8421605.36178927,18724916.3442,44.9754
2012,4,"Minas Gerais","Médio completo ou equivalente",3672931.66444011,18724916.3442,19.6152
2012,4,"Minas Gerais","Fundamental completo ou equivalente",1795749.91035721,18724916.3442,9.5902
2012,4,"Minas Gerais","Sem instrução e menos de 1 ano de estudo",1508089.56971035,18724916.3442,8.0539
2012,4,"Minas Gerais","Superior completo",1481242.20905599,18724916.3442,7.9105
2012,4,"Minas Gerais","Médio incompleto ou equivalente",1208791.2701583,18724916.3442,6.4555
2012,4,"Minas Gerais","Superior incompleto ou equivalente",636506.35868882,18724916.3442,3.3992
2012,4,"Pará","Fundamental incompleto ou equivalente",3519889.06778248,7119362.11286963,49.4411
2012,4,"Pará","Médio completo ou equivalente",1253349.45092795,7119362.11286963,17.6048
2012,4,"Pará","Sem instrução e menos de 1 ano de estudo",786695.75952882,7119362.11286963,11.0501
2012,4,"Pará","Fundamental completo ou equivalente",567389.98095643,7119362.11286963,7.9697
2012,4,"Pará","Médio incompleto ou equivalente",542239.39100892,7119362.11286963,7.6164
2012,4,"Pará","Superior completo",288354.19536611,7119362.11286963,4.0503
2012,4,"Pará","Superior incompleto ou equivalente",161444.26729892,7119362.11286963,2.2677
2012,4,"Paraíba","Fundamental incompleto ou equivalente",1682003.48827906,3527473.43142285,47.683
2012,4,"Paraíba","Médio completo ou equivalente",559849.85916374,3527473.43142285,15.8711
2012,4,"Paraíba","Sem instrução e menos de 1 ano de estudo",545846.49006411,3527473.43142285,15.4741
2012,4,"Paraíba","Fundamental completo ou equivalente",237836.21196004,3527473.43142285,6.7424
2012,4,"Paraíba","Médio incompleto ou equivalente",205270.84961348,3527473.43142285,5.8192
2012,4,"Paraíba","Superior completo",187047.94914338,3527473.43142285,5.3026
2012,4,"Paraíba","Superior incompleto ou equivalente",109618.58319904,3527473.43142285,3.1076
2012,4,"Paraná","Fundamental incompleto ou equivalente",4008712.06556872,10068510.4738054,39.8144
2012,4,"Paraná","Médio completo ou equivalente",2087400.41830059,10068510.4738054,20.732
2012,4,"Paraná","Fundamental completo ou equivalente",1089570.06415401,10068510.4738054,10.8216
2012,4,"Paraná","Superior completo",1015359.08213053,10068510.4738054,10.0845
2012,4,"Paraná","Sem instrução e menos de 1 ano de estudo",779763.25819065,10068510.4738054,7.7446
2012,4,"Paraná","Médio incompleto ou equivalente",695903.68772258,10068510.4738054,6.9117
2012,4,"Paraná","Superior incompleto ou equivalente",391801.89773831,10068510.4738054,3.8914
2012,4,"Pernambuco","Fundamental incompleto ou equivalente",3700785.91904494,8326447.00998727,44.4462
2012,4,"Pernambuco","Médio completo ou equivalente",1588493.60722588,8326447.00998727,19.0777
2012,4,"Pernambuco","Sem instrução e menos de 1 ano de estudo",1092223.87114927,8326447.00998727,13.1175
2012,4,"Pernambuco","Fundamental completo ou equivalente",705483.33746561,8326447.00998727,8.4728
2012,4,"Pernambuco","Superior completo",568168.78054049,8326447.00998727,6.8237
2012,4,"Pernambuco","Médio incompleto ou equivalente",443633.09757656,8326447.00998727,5.328
2012,4,"Pernambuco","Superior incompleto ou equivalente",227658.39698452,8326447.00998727,2.7342
2012,4,"Piauí","Fundamental incompleto ou equivalente",1410779.74123167,2975674.37864066,47.4104
2012,4,"Piauí","Sem instrução e menos de 1 ano de estudo",462397.05170561,2975674.37864066,15.5392
2012,4,"Piauí","Médio completo ou equivalente",440382.2480704,2975674.37864066,14.7994
2012,4,"Piauí","Fundamental completo ou equivalente",227555.81599991,2975674.37864066,7.6472
2012,4,"Piauí","Médio incompleto ou equivalente",202289.58878283,2975674.37864066,6.7981
2012,4,"Piauí","Superior completo",159307.41163005,2975674.37864066,5.3537
2012,4,"Piauí","Superior incompleto ou equivalente",72962.52122019,2975674.37864066,2.452
2012,4,"Rio de Janeiro","Fundamental incompleto ou equivalente",5549401.47720827,15734408.719479,35.2692
2012,4,"Rio de Janeiro","Médio completo ou equivalente",3942454.72440235,15734408.719479,25.0563
2012,4,"Rio de Janeiro","Fundamental completo ou equivalente",1916670.47884428,15734408.719479,12.1814
2012,4,"Rio de Janeiro","Superior completo",1640157.20304833,15734408.719479,10.424
2012,4,"Rio de Janeiro","Sem instrução e menos de 1 ano de estudo",1099315.04941853,15734408.719479,6.9867
2012,4,"Rio de Janeiro","Médio incompleto ou equivalente",913532.68517259,15734408.719479,5.806
2012,4,"Rio de Janeiro","Superior incompleto ou equivalente",672877.10138468,15734408.719479,4.2765
2012,4,"Rio Grande do Norte","Fundamental incompleto ou equivalente",1434887.97250621,2996651.34025893,47.883
2012,4,"Rio Grande do Norte","Médio completo ou equivalente",571266.18239723,2996651.34025893,19.0635
2012,4,"Rio Grande do Norte","Sem instrução e menos de 1 ano de estudo",346870.17715828,2996651.34025893,11.5753
2012,4,"Rio Grande do Norte","Fundamental completo ou equivalente",212280.03060734,2996651.34025893,7.0839
2012,4,"Rio Grande do Norte","Médio incompleto ou equivalente",192223.55838137,2996651.34025893,6.4146
2012,4,"Rio Grande do Norte","Superior completo",152517.79020855,2996651.34025893,5.0896
2012,4,"Rio Grande do Norte","Superior incompleto ou equivalente",86605.62899995,2996651.34025893,2.8901
2012,4,"Rio Grande do Sul","Fundamental incompleto ou equivalente",4516643.10039061,10295481.9878854,43.8701
2012,4,"Rio Grande do Sul","Médio completo ou equivalente",1984247.84332266,10295481.9878854,19.273
2012,4,"Rio Grande do Sul","Fundamental completo ou equivalente",1069375.10957506,10295481.9878854,10.3868
2012,4,"Rio Grande do Sul","Superior completo",907239.0904803,10295481.9878854,8.812
2012,4,"Rio Grande do Sul","Médio incompleto ou equivalente",668010.92797975,10295481.9878854,6.4884
2012,4,"Rio Grande do Sul","Sem instrução e menos de 1 ano de estudo",579734.20031212,10295481.9878854,5.631
2012,4,"Rio Grande do Sul","Superior incompleto ou equivalente",570231.71582493,10295481.9878854,5.5387
2012,4,"Rondônia","Fundamental incompleto ou equivalente",679647.45192958,1475338.50483569,46.0672
2012,4,"Rondônia","Médio completo ou equivalente",258879.72993303,1475338.50483569,17.5471
2012,4,"Rondônia","Sem instrução e menos de 1 ano de estudo",160213.38393347,1475338.50483569,10.8594
2012,4,"Rondônia","Fundamental completo ou equivalente",145184.83932966,1475338.50483569,9.8408
2012,4,"Rondônia","Médio incompleto ou equivalente",94510.32731329,1475338.50483569,6.406
2012,4,"Rondônia","Superior completo",79949.06592088,1475338.50483569,5.419
2012,4,"Rondônia","Superior incompleto ou equivalente",56953.70647578,1475338.50483569,3.8604
2012,4,"Roraima","Fundamental incompleto ou equivalente",146685.31238505,391952.6318747,37.4242
2012,4,"Roraima","Médio completo ou equivalente",93796.6261022,391952.6318747,23.9306
2012,4,"Roraima","Fundamental completo ou equivalente",36601.03583858,391952.6318747,9.3381
2012,4,"Roraima","Superior completo",34863.15481305,391952.6318747,8.8947
2012,4,"Roraima","Sem instrução e menos de 1 ano de estudo",32302.99052891,391952.6318747,8.2416
2012,4,"Roraima","Médio incompleto ou equivalente",27325.64970944,391952.6318747,6.9717
2012,4,"Roraima","Superior incompleto ou equivalente",20377.86249747,391952.6318747,5.1991
2012,4,"Santa Catarina","Fundamental incompleto ou equivalente",2422559.64170792,6161151.63543497,39.3199
2012,4,"Santa Catarina","Médio completo ou equivalente",1323546.26850432,6161151.63543497,21.4821
2012,4,"Santa Catarina","Fundamental completo ou equivalente",813904.63495199,6161151.63543497,13.2103
