"Ano","Trimestre","periodo","ocupacao_codigo","ocupacao_nome","ocupacao_nivel_superior","peso_total_ocupados_ocupacao","registros_total_ocupados_ocupacao","peso_universo_superior_completo_classificado_ocupacao","registros_universo_superior_completo_classificado_ocupacao","peso_sobreeducados","registros_sobreeducados","percentual_sobreeducados_no_total_ocupados_ocupacao","percentual_sobreeducados_entre_superior_completo_classificado_ocupacao","peso_sobreeducados_total_periodo","participacao_da_ocupacao_no_total_sobreeducados_periodo"
2012,4,"2012-T4","8132","Operadores de máquinas para fabricar produtos fotográficos",0,9227.10503801,19,1620.56898705,2,1620.56898705,2,17.5631,100,3964726.30059182,0.0409
2012,4,"2012-T4","8113","Perfuradores e sondadores de poços e afins",0,22957.94180131,63,1608.82572935,4,1608.82572935,4,7.0077,100,3964726.30059182,0.0406
2012,4,"2012-T4","4411","Trabalhadores de bibliotecas",0,12945.52537617,47,1599.51776375,7,1599.51776375,7,12.3558,100,3964726.30059182,0.0403
2012,4,"2012-T4","8341","Operadores de máquinas agrícolas e florestais móveis",0,291588.49933165,1050,1589.04184716,4,1589.04184716,4,0.545,100,3964726.30059182,0.0401
2012,4,"2012-T4","4413","Codificadores de dados, revisores de provas de impressão e afins",0,1623.08525908,3,1557.78122338,2,1557.78122338,2,95.9765,100,3964726.30059182,0.0393
2012,4,"2012-T4","4414","Outros escreventes",0,1888.32010388,3,1493.81000305,1,1493.81000305,1,79.1079,100,3964726.30059182,0.0377
2012,4,"2012-T4","9215","Trabalhadores florestais elementares",0,224501.99326982,1211,1457.19649632,4,1457.19649632,4,0.6491,100,3964726.30059182,0.0368
2012,4,"2012-T4","3134","Operadores de instalações de refino de petróleo e gás natural",0,4466.21452006,9,1453.72093297,3,1453.72093297,3,32.5493,100,3964726.30059182,0.0367
2012,4,"2012-T4","8342","Operadores de máquinas de movimentação de terras e afins",0,137211.37107918,367,1445.10882701,4,1445.10882701,4,1.0532,100,3964726.30059182,0.0364
2012,4,"2012-T4","9122","Lavadores de veículos",0,197836.47825913,553,1441.45065985,4,1441.45065985,4,0.7286,100,3964726.30059182,0.0364
2012,4,"2012-T4","9213","Trabalhadores elementares da agropecuária",0,194375.20449154,892,1421.01216598,5,1421.01216598,5,0.7311,100,3964726.30059182,0.0358
2012,4,"2012-T4","6225","Pescadores",0,438963.2603475,1857,1396.86849375,4,1396.86849375,4,0.3182,100,3964726.30059182,0.0352
2012,4,"2012-T4","7312","Confeccionadores e afinadores de instrumentos musicais",0,2211.88570716,5,1367.12861172,1,1367.12861172,1,61.8083,100,3964726.30059182,0.0345
2012,4,"2012-T4","3435","Outros profissionais de nível médio em atividades culturais e artísticas",0,7911.00163873,17,1354.5867829,2,1354.5867829,2,17.1228,100,3964726.30059182,0.0342
2012,4,"2012-T4","9312","Trabalhadores elementares de obras públicas e da manutenção de estradas, represas e similares",0,52707.30421595,143,1304.64153835,2,1304.64153835,2,2.4753,100,3964726.30059182,0.0329
2012,4,"2012-T4","3412","Trabalhadores e assistentes sociais de nível médio",0,16028.63370172,40,1298.23485871,5,1298.23485871,5,8.0995,100,3964726.30059182,0.0327
2012,4,"2012-T4","7413","Instaladores e reparadores de linhas elétricas",0,53663.07287084,141,1289.95162503,5,1289.95162503,5,2.4038,100,3964726.30059182,0.0325
2012,4,"2012-T4","8143","Operadores de máquinas para fabricar produtos de papel",0,23479.40971237,51,1287.09888019,1,1287.09888019,1,5.4818,100,3964726.30059182,0.0325
2012,4,"2012-T4","9321","empacotadores manuais",0,331799.52975929,792,1225.15704554,6,1225.15704554,6,0.3692,100,3964726.30059182,0.0309
2012,4,"2012-T4","5164","Cuidadores de animais",0,46872.67585993,87,1172.1099087,2,1172.1099087,2,2.5006,100,3964726.30059182,0.0296
2012,4,"2012-T4","3259","Profissionais de nível médio da saúde não classificados anteriormente",0,10698.92284936,25,1164.81759633,2,1164.81759633,2,10.8872,100,3964726.30059182,0.0294
2012,4,"2012-T4","7311","Mecânicos e reparadores de instrumentos de precisão",0,23614.41845134,49,1083.96797958,2,1083.96797958,2,4.5903,100,3964726.30059182,0.0273
2012,4,"2012-T4","3155","Técnicos em segurança aeronáutica",0,6783.55429449,11,1075.51034403,3,1075.51034403,3,15.8547,100,3964726.30059182,0.0271
2012,4,"2012-T4","8131","Operadores de instalações e máquinas de produtos químicos",0,55554.03736602,93,1057.21600304,1,1057.21600304,1,1.903,100,3964726.30059182,0.0267
2012,4,"2012-T4","3251","Dentistas auxiliares e ajudantes de odontologia",0,14186.20509801,32,1050.32171666,3,1050.32171666,3,7.4038,100,3964726.30059182,0.0265
2012,4,"2012-T4","8141","Operadores de máquinas para fabricar produtos de borracha",0,147372.10462601,396,985.78804452,4,985.78804452,4,0.6689,100,3964726.30059182,0.0249
2012,4,"2012-T4","7113","Canteiros, cortadores e gravadores de pedras",0,62389.04334641,173,946.8684901,2,946.8684901,2,1.5177,100,3964726.30059182,0.0239
2012,4,"2012-T4","4131","Operadores de máquinas de processamento de texto e mecanógrafos",0,3393.12395168,14,936.4108141,2,936.4108141,2,27.5973,100,3964726.30059182,0.0236
2012,4,"2012-T4","9510","Trabalhadores ambulantes dos serviços e afins",0,80648.11950284,218,918.71401761,2,918.71401761,2,1.1392,100,3964726.30059182,0.0232
2012,4,"2012-T4","7127","Mecânicos-instaladores de sistemas de refrigeração e climatização",0,66175.95598912,140,867.94713993,1,867.94713993,1,1.3116,100,3964726.30059182,0.0219
2012,4,"2012-T4","7122","Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras",0,51495.90232531,93,856.05098532,2,856.05098532,2,1.6624,100,3964726.30059182,0.0216
2012,4,"2012-T4","9623","Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores",0,30353.54561428,67,848.60618033,2,848.60618033,2,2.7957,100,3964726.30059182,0.0214
2012,4,"2012-T4","3131","Operadores de instalações de produção de energia",0,7287.58522899,24,832.45700046,2,832.45700046,2,11.4229,100,3964726.30059182,0.021
2012,4,"2012-T4","7313","Joalheiros e lapidadores de gemas, artesãos de metais preciosos e semipreciosos",0,60838.46086545,108,786.50633494,2,786.50633494,2,1.2928,100,3964726.30059182,0.0198
2012,4,"2012-T4","8156","Operadores de máquinas para fabricação de calçados e afins",0,116025.20168753,252,776.81318556,1,776.81318556,1,0.6695,100,3964726.30059182,0.0196
2012,4,"2012-T4","4313","Trabalhadores encarregados de folha de pagamento",0,3954.54781869,9,761.81104584,1,761.81104584,1,19.2642,100,3964726.30059182,0.0192
2012,4,"2012-T4","7316","Redatores de cartazes, pintores decorativos e gravadores",0,18690.23938082,49,761.03322917,2,761.03322917,2,4.0718,100,3964726.30059182,0.0192
2012,4,"2012-T4","9214","Trabalhadores elementares da jardinagem e horticultura",0,105240.78193854,306,674.43295273,3,674.43295273,3,0.6408,100,3964726.30059182,0.017
2012,4,"2012-T4","6123","Apicultores, sericicultores e trabalhadores qualificados da apicultura e sericicultura",0,9630.20390345,51,673.01164268,5,673.01164268,5,6.9886,100,3964726.30059182,0.017
2012,4,"2012-T4","7523","Operadores de máquinas de lavrar madeira",0,76832.29260936,233,665.61831811,3,665.61831811,3,0.8663,100,3964726.30059182,0.0168
2012,4,"2012-T4","7514","Trabalhadores da conservação de frutas, legumes e similares",0,120070.78874933,351,649.68977677,3,649.68977677,3,0.5411,100,3964726.30059182,0.0164
2012,4,"2012-T4","7513","Trabalhadores da pasteurização do leite e fabricação de laticínios e afins",0,69569.72626527,272,623.88616151,3,623.88616151,3,0.8968,100,3964726.30059182,0.0157
2012,4,"2012-T4","7534","Tapeceiros, colchoeiros e afins",0,99272.11236592,256,621.06657598,2,621.06657598,2,0.6256,100,3964726.30059182,0.0157
2012,4,"2012-T4","9629","Outras ocupações elementares não classificadas anteriormente",0,28687.28814656,61,611.94027412,2,611.94027412,2,2.1331,100,3964726.30059182,0.0154
2012,4,"2012-T4","8142","Operadores de máquinas para fabricar produtos de material plástico",0,175693.7081459,374,607.25119388,2,607.25119388,2,0.3456,100,3964726.30059182,0.0153
2012,4,"2012-T4","8183","Operadores de máquinas de embalagem, engarrafamento e etiquetagem",0,95870.4954001,188,597.15802734,2,597.15802734,2,0.6229,100,3964726.30059182,0.0151
2012,4,"2012-T4","7536","Sapateiros e afins",0,191556.28742113,416,559.55153938,2,559.55153938,2,0.2921,100,3964726.30059182,0.0141
2012,4,"2012-T4","3135","Controladores de processos de produção de metais",0,32163.78184201,66,553.07856026,1,553.07856026,1,1.7196,100,3964726.30059182,0.0139
2012,4,"2012-T4","7422","Instaladores e reparadores em tecnologias da informação e comunicações",0,51500.83756742,111,524.79391522,2,524.79391522,2,1.019,100,3964726.30059182,0.0132
2012,4,"2012-T4","8152","Operadores de teares e outras máquinas de tecelagem",0,66959.1625009,158,518.45853965,2,518.45853965,2,0.7743,100,3964726.30059182,0.0131
2012,4,"2012-T4","7215","Aparelhadores e emendadores de cabos",0,12925.81773784,25,502.94781189,1,502.94781189,1,3.891,100,3964726.30059182,0.0127
2012,4,"2012-T4","5161","Astrólogos, adivinhos e afins",0,4649.39317113,7,494.0305312,2,494.0305312,2,10.6257,100,3964726.30059182,0.0125
2012,4,"2012-T4","7515","Trabalhadores da degustação e classificação de alimentos e bebidas",0,9588.34453329,31,477.27067261,2,477.27067261,2,4.9776,100,3964726.30059182,0.012
2012,4,"2012-T4","5411","Bombeiros",0,15069.33468847,39,452.57326427,2,452.57326427,2,3.0033,100,3964726.30059182,0.0114
2012,4,"2012-T4","3154","Controladores de tráfego aéreo",0,3636.83409276,11,448.40058028,2,448.40058028,2,12.3294,100,3964726.30059182,0.0113
2012,4,"2012-T4","3121","Supervisores da mineração",0,4349.84042387,15,447.84566368,1,447.84566368,1,10.2957,100,3964726.30059182,0.0113
2012,4,"2012-T4","7234","Reparadores de bicicletas e afins",0,55018.62714794,160,427.55087342,1,427.55087342,1,0.7771,100,3964726.30059182,0.0108
2012,4,"2012-T4","9129","Outros trabalhadores de limpeza",0,13461.15797947,37,392.3305248,1,392.3305248,1,2.9145,100,3964726.30059182,0.0099
2012,4,"2012-T4","8343","Operadores de guindastes, gruas, aparatos de elevação e afins",0,75155.34732615,166,380.6838019,2,380.6838019,2,0.5065,100,3964726.30059182,0.0096
2012,4,"2012-T4","7318","Artesãos de tecidos, couros e materiais semelhantes",0,156236.03647481,501,379.96246217,3,379.96246217,3,0.2432,100,3964726.30059182,0.0096
2012,4,"2012-T4","7125","Vidraceiros",0,55572.14350856,142,368.82205279,1,368.82205279,1,0.6637,100,3964726.30059182,0.0093
2012,4,"2012-T4","7315","Cortadores, polidores, jateadores e gravadores de vidros e afins",0,7052.28113037,18,349.45643563,1,349.45643563,1,4.9552,100,3964726.30059182,0.0088
2012,4,"2012-T4","9612","Classificadores de resíduos",0,195429.16197265,516,311.14184085,1,311.14184085,1,0.1592,100,3964726.30059182,0.0078
2012,4,"2012-T4","3258","Ajudantes de ambulâncias",0,7886.34147095,28,304.08379093,1,304.08379093,1,3.8558,100,3964726.30059182,0.0077
2012,4,"2012-T4","8172","Operadores de instalações para processamento de madeira",0,81040.00010784,272,295.89831149,2,295.89831149,2,0.3651,100,3964726.30059182,0.0075
2012,4,"2012-T4","7119","Outros trabalhadores qualificados e operários da construção não classificados anteriormente",0,34883.74261902,82,280.90243502,1,280.90243502,1,0.8053,100,3964726.30059182,0.0071
2012,4,"2012-T4","3143","Técnicos florestais",0,4770.25286311,16,277.24963583,1,277.24963583,1,5.8121,100,3964726.30059182,0.007
2012,4,"2012-T4","7541","Trabalhadores subaquáticos",0,2893.77190039,9,237.88926903,1,237.88926903,1,8.2207,100,3964726.30059182,0.006
2012,4,"2012-T4","5212","Vendedores ambulantes de serviços de alimentação",0,70396.89744168,239,235.36890618,1,235.36890618,1,0.3343,100,3964726.30059182,0.0059
2012,4,"2012-T4","8154","Operadores de máquinas de branqueamento, tingimento e limpeza de tecidos",0,86662.99975037,218,230.83923971,1,230.83923971,1,0.2664,100,3964726.30059182,0.0058
2012,4,"2012-T4","7114","Trabalhadores em cimento e concreto armado",0,30261.12785855,80,218.97861964,1,218.97861964,1,0.7236,100,3964726.30059182,0.0055
2012,4,"2012-T4","3252","Técnicos em documentação sanitária",0,3263.80123193,5,218.87025914,1,218.87025914,1,6.706,100,3964726.30059182,0.0055
2012,4,"2012-T4","5241","Modelos de moda, arte e publicidade",0,3482.23692123,9,216.34909042,1,216.34909042,1,6.2129,100,3964726.30059182,0.0055
2012,4,"2012-T4","6221","Trabalhadores da aquicultura",0,8532.26271402,46,211.39839341,1,211.39839341,1,2.4776,100,3964726.30059182,0.0053
2012,4,"2012-T4","9216","Trabalhadores elementares da pesca e aquicultura",0,35938.57808109,141,189.77808434,1,189.77808434,1,0.5281,100,3964726.30059182,0.0048
2012,4,"2012-T4","5163","Trabalhadores de funerárias e embalsamadores",0,11486.69545266,27,188.17191148,1,188.17191148,1,1.6382,100,3964726.30059182,0.0047
2012,4,"2012-T4","8171","Operadores de instalações para a preparação de pasta de papel e papel",0,34024.83888981,65,185.74029355,1,185.74029355,1,0.5459,100,3964726.30059182,0.0047
2012,4,"2012-T4","6129","Outros criadores e trabalhadores qualificados da pecuária não classificados anteriormente",0,12776.63770151,39,161.6795207,1,161.6795207,1,1.2654,100,3964726.30059182,0.0041
2012,4,"2012-T4","7221","Ferreiros e forjadores",0,30729.05399693,79,67.335271,1,67.335271,1,0.2191,100,3964726.30059182,0.0017
2012,4,"2012-T4","4213","Trabalhadores em escritórios de empréstimos e penhor",0,1952.87294091,7,61.58062677,1,61.58062677,1,3.1533,100,3964726.30059182,0.0016
2012,4,"2012-T4","0110","Oficiais das forças armadas",1,37367.91809537,102,27586.70433922,76,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","0411","Oficiais de polícia militar",1,76854.46945523,190,37618.10815838,88,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","0511","Oficiais de bombeiro militar",1,17223.59840031,44,9867.55498486,21,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2111","Físicos e astrônomos",1,1398.19020308,4,1398.19020308,4,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2112","Meteorologistas",1,2883.81667293,3,2883.81667293,3,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2113","Químicos",1,24827.48497546,43,24827.48497546,43,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2114","Geólogos e geofísicos",1,13461.61904199,24,13461.61904199,24,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2120","Matemáticos, atuários e estatísticos",1,6411.60362863,13,6411.60362863,13,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2131","Biólogos, botânicos, zoólogos e afins",1,46151.64034808,93,46151.64034808,93,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2132","Agrônomos e afins",1,36317.2810259,106,36317.2810259,106,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2141","Engenheiros industriais e de produção",1,46337.51828915,65,46337.51828915,65,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2142","Engenheiros civis",1,150830.14304746,328,150830.14304746,328,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2143","Engenheiros de meio ambiente",1,16211.34950761,46,16211.34950761,46,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2144","Engenheiros mecânicos",1,49606.49085872,86,49606.49085872,86,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2145","Engenheiros químicos",1,23515.20677302,39,23515.20677302,39,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2146","Engenheiros de minas, metalúrgicos e afins",1,4509.78816793,10,4509.78816793,10,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2149","Engenheiros não classificados anteriormente",1,16148.40242699,32,16148.40242699,32,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2151","Engenheiros eletricistas",1,42071.22678314,95,42071.22678314,95,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2152","Engenheiros eletrônicos",1,15108.89534824,20,15108.89534824,20,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2153","Engenheiros em telecomunicações",1,3669.45481663,10,3669.45481663,10,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2161","Arquitetos de edificações",1,75501.10551816,168,75501.10551816,168,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2162","Arquitetos paisagistas",1,1335.72145508,1,1335.72145508,1,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2164","Urbanistas e engenheiros de trânsito",1,2765.81055371,6,2217.57145837,4,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2165","Cartógrafos e agrimensores",1,4814.80831776,14,1355.67158107,4,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2211","Médicos gerais",1,169691.70519581,371,169691.70519581,371,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2212","Médicos especialistas",1,108976.07770756,220,108976.07770756,220,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2221","Profissionais de enfermagem",1,263127.74033894,574,263127.74033894,574,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2250","Veterinários",1,57925.10824856,118,57925.10824856,118,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2261","Dentistas",1,186288.13507286,369,186288.13507286,369,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2262","Farmacêuticos",1,71439.42821194,166,71439.42821194,166,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2264","Fisioterapeutas",1,117599.43796788,244,117599.43796788,244,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2265","Dietistas e nutricionistas",1,67727.9337127,132,67727.9337127,132,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2266","Fonoaudiólogos e logopedistas",1,27062.67204224,52,27062.67204224,52,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2310","Professores de universidades e do ensino superior",1,262699.27384232,627,262699.27384232,627,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2330","Professores do ensino médio",1,594216.38399101,1457,533946.02178858,1309,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2352","Educadores para necessidades especiais",1,30918.23851805,90,26179.80876138,76,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2411","Contadores",1,363644.6625703,789,363644.6625703,789,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2432","Profissionais de relações públicas",1,22560.519461,55,15688.29479613,32,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2611","Advogados e juristas",1,549665.75615379,1103,549665.75615379,1103,0,0,0,0,3964726.30059182,0
2012,4,"2012-T4","2612","Juízes",1,209.06798134,1,209.06798134,1,0,0,0,0,3964726.30059182,0
