"Ano","Trimestre","periodo","regiao","nivel_instrucao","peso","total_ponderado","percentual"
2017,1,"2017-T1","Sudeste","Medio completo ou equivalente",21786969.4120712,80486750.5310792,27.069
2017,1,"2017-T1","Sudeste","Superior completo",11174162.310823,80486750.5310792,13.8832
2017,1,"2017-T1","Sudeste","Fundamental completo ou equivalente",7596725.84902003,80486750.5310792,9.4385
2017,1,"2017-T1","Sudeste","Medio incompleto ou equivalente",5427535.22072744,80486750.5310792,6.7434
2017,1,"2017-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",4331176.50051936,80486750.5310792,5.3812
2017,1,"2017-T1","Sudeste","Superior incompleto ou equivalente",3628765.23977065,80486750.5310792,4.5085
2017,1,"2017-T1","Sul","Fundamental incompleto ou equivalente",10343258.9970403,27436309.1754405,37.6992
2017,1,"2017-T1","Sul","Medio completo ou equivalente",6241214.33080342,27436309.1754405,22.748
2017,1,"2017-T1","Sul","Superior completo",3372324.51404984,27436309.1754405,12.2915
2017,1,"2017-T1","Sul","Fundamental completo ou equivalente",2837184.43753137,27436309.1754405,10.341
2017,1,"2017-T1","Sul","Medio incompleto ou equivalente",1800320.27728449,27436309.1754405,6.5618
2017,1,"2017-T1","Sul","Superior incompleto ou equivalente",1450835.3435045,27436309.1754405,5.288
2017,1,"2017-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1391171.27522657,27436309.1754405,5.0705
2017,2,"2017-T2","Centro-Oeste","Fundamental incompleto ou equivalente",5300462.500841,14450674.8879301,36.6797
2017,2,"2017-T2","Centro-Oeste","Medio completo ou equivalente",3135743.43220713,14450674.8879301,21.6996
2017,2,"2017-T2","Centro-Oeste","Superior completo",1905640.97497574,14450674.8879301,13.1872
2017,2,"2017-T2","Centro-Oeste","Fundamental completo ou equivalente",1128456.65648931,14450674.8879301,7.809
2017,2,"2017-T2","Centro-Oeste","Medio incompleto ou equivalente",1110494.39746837,14450674.8879301,7.6847
2017,2,"2017-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1103563.50943759,14450674.8879301,7.6368
2017,2,"2017-T2","Centro-Oeste","Superior incompleto ou equivalente",766313.416511,14450674.8879301,5.303
2017,2,"2017-T2","Nordeste","Fundamental incompleto ou equivalente",21622990.3337462,51424541.6369783,42.048
2017,2,"2017-T2","Nordeste","Medio completo ou equivalente",10953574.1878149,51424541.6369783,21.3003
2017,2,"2017-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",6372842.07332299,51424541.6369783,12.3926
2017,2,"2017-T2","Nordeste","Fundamental completo ou equivalente",3687677.97862949,51424541.6369783,7.171
2017,2,"2017-T2","Nordeste","Medio incompleto ou equivalente",3678613.29739286,51424541.6369783,7.1534
2017,2,"2017-T2","Nordeste","Superior completo",3495613.59724652,51424541.6369783,6.7976
2017,2,"2017-T2","Nordeste","Superior incompleto ou equivalente",1613230.16882532,51424541.6369783,3.1371
2017,2,"2017-T2","Norte","Fundamental incompleto ou equivalente",6616300.1439182,15742645.5533106,42.0279
2017,2,"2017-T2","Norte","Medio completo ou equivalente",3460902.11001926,15742645.5533106,21.9842
2017,2,"2017-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1486299.59808411,15742645.5533106,9.4412
2017,2,"2017-T2","Norte","Medio incompleto ou equivalente",1261028.96299381,15742645.5533106,8.0103
2017,2,"2017-T2","Norte","Fundamental completo ou equivalente",1195576.24711894,15742645.5533106,7.5945
2017,2,"2017-T2","Norte","Superior completo",1131848.80468273,15742645.5533106,7.1897
2017,2,"2017-T2","Norte","Superior incompleto ou equivalente",590689.68649358,15742645.5533106,3.7522
2017,2,"2017-T2","Sudeste","Fundamental incompleto ou equivalente",26859999.9478227,80704475.2216615,33.2819
2017,2,"2017-T2","Sudeste","Medio completo ou equivalente",21753966.2615899,80704475.2216615,26.9551
2017,2,"2017-T2","Sudeste","Superior completo",11011144.3285662,80704475.2216615,13.6438
2017,2,"2017-T2","Sudeste","Fundamental completo ou equivalente",7240308.73988598,80704475.2216615,8.9714
2017,2,"2017-T2","Sudeste","Medio incompleto ou equivalente",5669148.44898611,80704475.2216615,7.0246
2017,2,"2017-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",4415925.52677982,80704475.2216615,5.4717
2017,2,"2017-T2","Sudeste","Superior incompleto ou equivalente",3753981.96803083,80704475.2216615,4.6515
2017,2,"2017-T2","Sul","Fundamental incompleto ou equivalente",10436526.5194287,27428875.7002733,38.0494
2017,2,"2017-T2","Sul","Medio completo ou equivalente",6092133.58614612,27428875.7002733,22.2107
2017,2,"2017-T2","Sul","Superior completo",3344325.82985525,27428875.7002733,12.1927
2017,2,"2017-T2","Sul","Fundamental completo ou equivalente",2752260.01311853,27428875.7002733,10.0342
2017,2,"2017-T2","Sul","Medio incompleto ou equivalente",1865793.96414034,27428875.7002733,6.8023
2017,2,"2017-T2","Sul","Superior incompleto ou equivalente",1474266.53387948,27428875.7002733,5.3749
2017,2,"2017-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1463569.25370494,27428875.7002733,5.3359
2017,3,"2017-T3","Centro-Oeste","Fundamental incompleto ou equivalente",5331485.66233652,14501390.0052829,36.7653
2017,3,"2017-T3","Centro-Oeste","Medio completo ou equivalente",3155023.37624569,14501390.0052829,21.7567
2017,3,"2017-T3","Centro-Oeste","Superior completo",1934786.57862705,14501390.0052829,13.3421
2017,3,"2017-T3","Centro-Oeste","Fundamental completo ou equivalente",1135753.97313457,14501390.0052829,7.832
2017,3,"2017-T3","Centro-Oeste","Medio incompleto ou equivalente",1123002.0855378,14501390.0052829,7.7441
2017,3,"2017-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1069618.62470257,14501390.0052829,7.376
2017,3,"2017-T3","Centro-Oeste","Superior incompleto ou equivalente",751719.70469869,14501390.0052829,5.1838
2017,3,"2017-T3","Nordeste","Fundamental incompleto ou equivalente",21482140.4773423,51509937.8227202,41.7048
2017,3,"2017-T3","Nordeste","Medio completo ou equivalente",10999184.3419577,51509937.8227202,21.3535
2017,3,"2017-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",6475765.61595013,51509937.8227202,12.5719
2017,3,"2017-T3","Nordeste","Fundamental completo ou equivalente",3670997.04387833,51509937.8227202,7.1268
2017,3,"2017-T3","Nordeste","Medio incompleto ou equivalente",3647548.92606935,51509937.8227202,7.0813
2017,3,"2017-T3","Nordeste","Superior completo",3570925.19789022,51509937.8227202,6.9325
2017,3,"2017-T3","Nordeste","Superior incompleto ou equivalente",1663376.21963217,51509937.8227202,3.2292
2017,3,"2017-T3","Norte","Fundamental incompleto ou equivalente",6584825.65077469,15802778.6344977,41.6688
2017,3,"2017-T3","Norte","Medio completo ou equivalente",3475106.24264651,15802778.6344977,21.9905
2017,3,"2017-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1515633.00528566,15802778.6344977,9.5909
2017,3,"2017-T3","Norte","Medio incompleto ou equivalente",1239321.32061125,15802778.6344977,7.8424
2017,3,"2017-T3","Norte","Superior completo",1204441.38449707,15802778.6344977,7.6217
2017,3,"2017-T3","Norte","Fundamental completo ou equivalente",1199949.01047642,15802778.6344977,7.5933
2017,3,"2017-T3","Norte","Superior incompleto ou equivalente",583502.02020607,15802778.6344977,3.6924
2017,3,"2017-T3","Sudeste","Fundamental incompleto ou equivalente",26669854.4558704,80767983.704802,33.0203
2017,3,"2017-T3","Sudeste","Medio completo ou equivalente",21520333.9541866,80767983.704802,26.6446
2017,3,"2017-T3","Sudeste","Superior completo",11178817.9807676,80767983.704802,13.8407
2017,3,"2017-T3","Sudeste","Fundamental completo ou equivalente",7163617.35575324,80767983.704802,8.8694
2017,3,"2017-T3","Sudeste","Medio incompleto ou equivalente",5663741.16294648,80767983.704802,7.0124
2017,3,"2017-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",4666767.71194174,80767983.704802,5.778
2017,3,"2017-T3","Sudeste","Superior incompleto ou equivalente",3904851.08333591,80767983.704802,4.8347
2017,3,"2017-T3","Sul","Fundamental incompleto ou equivalente",10361503.7994254,27501649.8329296,37.6759
2017,3,"2017-T3","Sul","Medio completo ou equivalente",6121011.85495616,27501649.8329296,22.2569
2017,3,"2017-T3","Sul","Superior completo",3410918.57349768,27501649.8329296,12.4026
2017,3,"2017-T3","Sul","Fundamental completo ou equivalente",2713101.60854563,27501649.8329296,9.8652
2017,3,"2017-T3","Sul","Medio incompleto ou equivalente",1876509.89296557,27501649.8329296,6.8233
2017,3,"2017-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1541765.15032636,27501649.8329296,5.6061
2017,3,"2017-T3","Sul","Superior incompleto ou equivalente",1476838.95321287,27501649.8329296,5.37
2017,4,"2017-T4","Centro-Oeste","Fundamental incompleto ou equivalente",5280422.70645979,14551653.6405041,36.2874
2017,4,"2017-T4","Centro-Oeste","Medio completo ou equivalente",3172742.27922419,14551653.6405041,21.8033
2017,4,"2017-T4","Centro-Oeste","Superior completo",1931617.83969746,14551653.6405041,13.2742
2017,4,"2017-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1136078.54798574,14551653.6405041,7.8072
2017,4,"2017-T4","Centro-Oeste","Medio incompleto ou equivalente",1133940.06117977,14551653.6405041,7.7925
2017,4,"2017-T4","Centro-Oeste","Fundamental completo ou equivalente",1117214.49524943,14551653.6405041,7.6776
2017,4,"2017-T4","Centro-Oeste","Superior incompleto ou equivalente",779637.71070769,14551653.6405041,5.3577
2017,4,"2017-T4","Nordeste","Fundamental incompleto ou equivalente",21336210.9229471,51559351.4369723,41.3818
2017,4,"2017-T4","Nordeste","Medio completo ou equivalente",11128733.2656285,51559351.4369723,21.5843
2017,4,"2017-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",6495012.99320109,51559351.4369723,12.5972
2017,4,"2017-T4","Nordeste","Superior completo",3694266.37108624,51559351.4369723,7.1651
2017,4,"2017-T4","Nordeste","Fundamental completo ou equivalente",3688419.02166902,51559351.4369723,7.1537
2017,4,"2017-T4","Nordeste","Medio incompleto ou equivalente",3561970.08994478,51559351.4369723,6.9085
2017,4,"2017-T4","Nordeste","Superior incompleto ou equivalente",1654738.77249558,51559351.4369723,3.2094
2017,4,"2017-T4","Norte","Fundamental incompleto ou equivalente",6599054.06491121,15831654.3588045,41.6827
2017,4,"2017-T4","Norte","Medio completo ou equivalente",3452754.53511336,15831654.3588045,21.8092
2017,4,"2017-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1532540.70210872,15831654.3588045,9.6802
2017,4,"2017-T4","Norte","Medio incompleto ou equivalente",1241365.74108087,15831654.3588045,7.841
2017,4,"2017-T4","Norte","Superior completo",1219579.25825277,15831654.3588045,7.7034
2017,4,"2017-T4","Norte","Fundamental completo ou equivalente",1183470.48121799,15831654.3588045,7.4753
2017,4,"2017-T4","Norte","Superior incompleto ou equivalente",602889.57611955,15831654.3588045,3.8081
2017,4,"2017-T4","Sudeste","Fundamental incompleto ou equivalente",26748347.6191802,80875724.3684407,33.0734
2017,4,"2017-T4","Sudeste","Medio completo ou equivalente",21717462.713252,80875724.3684407,26.8529
2017,4,"2017-T4","Sudeste","Superior completo",11200893.5458032,80875724.3684407,13.8495
2017,4,"2017-T4","Sudeste","Fundamental completo ou equivalente",7092631.98661944,80875724.3684407,8.7698
2017,4,"2017-T4","Sudeste","Medio incompleto ou equivalente",5543791.44901959,80875724.3684407,6.8547
2017,4,"2017-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",4713419.34957604,80875724.3684407,5.828
2017,4,"2017-T4","Sudeste","Superior incompleto ou equivalente",3859177.70499021,80875724.3684407,4.7717
2017,4,"2017-T4","Sul","Fundamental incompleto ou equivalente",10403106.9275488,27587864.1954736,37.709
2017,4,"2017-T4","Sul","Medio completo ou equivalente",6098503.62268238,27587864.1954736,22.1057
2017,4,"2017-T4","Sul","Superior completo",3496607.88467825,27587864.1954736,12.6744
2017,4,"2017-T4","Sul","Fundamental completo ou equivalente",2705620.2034996,27587864.1954736,9.8073
2017,4,"2017-T4","Sul","Medio incompleto ou equivalente",1833632.12447993,27587864.1954736,6.6465
2017,4,"2017-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1597926.53370847,27587864.1954736,5.7921
2017,4,"2017-T4","Sul","Superior incompleto ou equivalente",1452466.89887617,27587864.1954736,5.2649
2018,1,"2018-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5258395.24438474,14625143.4674404,35.9545
2018,1,"2018-T1","Centro-Oeste","Medio completo ou equivalente",3287909.06297777,14625143.4674404,22.4812
2018,1,"2018-T1","Centro-Oeste","Superior completo",1997065.42653612,14625143.4674404,13.655
2018,1,"2018-T1","Centro-Oeste","Fundamental completo ou equivalente",1146143.87587741,14625143.4674404,7.8368
2018,1,"2018-T1","Centro-Oeste","Medio incompleto ou equivalente",1111947.57566979,14625143.4674404,7.603
2018,1,"2018-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1014043.66154415,14625143.4674404,6.9336
2018,1,"2018-T1","Centro-Oeste","Superior incompleto ou equivalente",809638.62045038,14625143.4674404,5.5359
2018,1,"2018-T1","Nordeste","Fundamental incompleto ou equivalente",21298685.1861667,51630675.470751,41.252
2018,1,"2018-T1","Nordeste","Medio completo ou equivalente",11404759.6532985,51630675.470751,22.0891
2018,1,"2018-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",6030826.8480562,51630675.470751,11.6807
2018,1,"2018-T1","Nordeste","Superior completo",3804006.76390904,51630675.470751,7.3677
2018,1,"2018-T1","Nordeste","Fundamental completo ou equivalente",3694265.26800068,51630675.470751,7.1552
2018,1,"2018-T1","Nordeste","Medio incompleto ou equivalente",3577741.30972962,51630675.470751,6.9295
2018,1,"2018-T1","Nordeste","Superior incompleto ou equivalente",1820390.4415903,51630675.470751,3.5258
2018,1,"2018-T1","Norte","Fundamental incompleto ou equivalente",6499973.90549878,15894373.3494247,40.8948
2018,1,"2018-T1","Norte","Medio completo ou equivalente",3605670.54886051,15894373.3494247,22.6852
2018,1,"2018-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1443674.64424328,15894373.3494247,9.0829
2018,1,"2018-T1","Norte","Superior completo",1273961.61262016,15894373.3494247,8.0152
2018,1,"2018-T1","Norte","Medio incompleto ou equivalente",1233786.1317134,15894373.3494247,7.7624
2018,1,"2018-T1","Norte","Fundamental completo ou equivalente",1202121.19410613,15894373.3494247,7.5632
2018,1,"2018-T1","Norte","Superior incompleto ou equivalente",635185.31238243,15894373.3494247,3.9963
2018,1,"2018-T1","Sudeste","Fundamental incompleto ou equivalente",26697670.3609058,80917452.7392586,32.9937
2018,1,"2018-T1","Sudeste","Medio completo ou equivalente",22089638.7893526,80917452.7392586,27.299
2018,1,"2018-T1","Sudeste","Superior completo",11438595.661105,80917452.7392586,14.1361
2018,1,"2018-T1","Sudeste","Fundamental completo ou equivalente",6851415.83699982,80917452.7392586,8.4672
2018,1,"2018-T1","Sudeste","Medio incompleto ou equivalente",5655859.93981635,80917452.7392586,6.9897
2018,1,"2018-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",4193888.38867474,80917452.7392586,5.1829
2018,1,"2018-T1","Sudeste","Superior incompleto ou equivalente",3990383.7624044,80917452.7392586,4.9314
2018,1,"2018-T1","Sul","Fundamental incompleto ou equivalente",10361592.3339429,27657270.9733198,37.4643
2018,1,"2018-T1","Sul","Medio completo ou equivalente",6172586.01606771,27657270.9733198,22.3181
2018,1,"2018-T1","Sul","Superior completo",3565048.34535614,27657270.9733198,12.8901
2018,1,"2018-T1","Sul","Fundamental completo ou equivalente",2707037.74010634,27657270.9733198,9.7878
2018,1,"2018-T1","Sul","Medio incompleto ou equivalente",1843348.32763529,27657270.9733198,6.665
2018,1,"2018-T1","Sul","Superior incompleto ou equivalente",1543168.14285425,27657270.9733198,5.5796
2018,1,"2018-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1464490.0673572,27657270.9733198,5.2951
2018,2,"2018-T2","Centro-Oeste","Fundamental incompleto ou equivalente",5240412.51288136,14661743.2289031,35.7421
2018,2,"2018-T2","Centro-Oeste","Medio completo ou equivalente",3290138.98252758,14661743.2289031,22.4403
2018,2,"2018-T2","Centro-Oeste","Superior completo",1985890.77516093,14661743.2289031,13.5447
2018,2,"2018-T2","Centro-Oeste","Medio incompleto ou equivalente",1141717.37614192,14661743.2289031,7.7871
2018,2,"2018-T2","Centro-Oeste","Fundamental completo ou equivalente",1139809.38470354,14661743.2289031,7.774
2018,2,"2018-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1063368.68927748,14661743.2289031,7.2527
2018,2,"2018-T2","Centro-Oeste","Superior incompleto ou equivalente",800405.50821032,14661743.2289031,5.4591
2018,2,"2018-T2","Nordeste","Fundamental incompleto ou equivalente",21302186.659704,51703263.2051451,41.2009
2018,2,"2018-T2","Nordeste","Medio completo ou equivalente",11211025.0860512,51703263.2051451,21.6834
2018,2,"2018-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",6126726.4037929,51703263.2051451,11.8498
2018,2,"2018-T2","Nordeste","Superior completo",3900228.01805614,51703263.2051451,7.5435
2018,2,"2018-T2","Nordeste","Medio incompleto ou equivalente",3658908.90993453,51703263.2051451,7.0767
2018,2,"2018-T2","Nordeste","Fundamental completo ou equivalente",3616495.7946916,51703263.2051451,6.9947
2018,2,"2018-T2","Nordeste","Superior incompleto ou equivalente",1887692.33291472,51703263.2051451,3.651
2018,2,"2018-T2","Norte","Fundamental incompleto ou equivalente",6554096.28440149,15955164.7174095,41.0782
2018,2,"2018-T2","Norte","Medio completo ou equivalente",3573625.37936606,15955164.7174095,22.3979
2018,2,"2018-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1438516.93865223,15955164.7174095,9.016
2018,2,"2018-T2","Norte","Superior completo",1290669.69798106,15955164.7174095,8.0894
2018,2,"2018-T2","Norte","Medio incompleto ou equivalente",1254788.96569547,15955164.7174095,7.8645
